_id,ltable_id,rtable_id,ltable_name,ltable_year,rtable_name,rtable_year
100698,5654,4188,Blitzkrieg General,1999.0,Blitzkrieg General (1st Edition),1999.0
100859,5684,8478,Axis & Allies: Europe,1999.0,Axis & Allies - Europe,1999.0
101042,5829,5660,N.Y. Chase,1999.0,NY Chase,1999.0
101101,5893,9216,Tikal,1999.0,Tikal,1999.0
101406,6016,1495,Rocket Flight,1999.0,Rocket Flight,1999.0
101461,6021,2763,Chez Geek,1999.0,Chez Geek (1999 Origins Award Winner),1999.0
101700,6316,2615,Apples to Apples: Expansion Set #1,1999.0,TurfMaster Course Collection 1,1999.0
101722,6316,8390,Apples to Apples: Expansion Set #1,1999.0,Apples to Apples,1999.0
101737,6318,696,Tile Chess,1999.0,Tile Chess,1999.0
101990,6464,3077,Escape from Elba,1999.0,Escape From Elba,1999.0
102104,6482,8250,Sequence Dice,1999.0,Dice Games Properly Explained,1999.0
102136,6518,3772,Vinci,1999.0,Vinci,1999.0
102546,6809,10181,Langrisser Trading Card Game,1999.0,Lost Cities: The Card Game,1999.0
102621,6830,4403,Double Quick,1999.0,Double Quick!,1999.0
102930,6952,10181,Dredd: The Card Game,1999.0,Lost Cities: The Card Game,1999.0
103408,282,9872,Electronic Battleship Advanced Mission,2000.0,Electronic Battleship - Advanced Mission,2000.0
103413,285,641,Monopoly: The Card Game,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
103425,285,4182,Monopoly: The Card Game,2000.0,Monopoly - The .com Edition,2000.0
103434,285,5910,Monopoly: The Card Game,2000.0,Monopoly: The Classic Edition,2000.0
103453,286,42,Teams of Enemies,2000.0,Teams of Enemies,2000.0
103628,414,641,Monopoly: Dale Earnhardt,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
103640,414,4182,Monopoly: Dale Earnhardt,2000.0,Monopoly - The .com Edition,2000.0
103649,414,5910,Monopoly: Dale Earnhardt,2000.0,Monopoly: The Classic Edition,2000.0
103671,416,641,Monopoly Junior: Deep Sea Adventure,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
103683,416,4182,Monopoly Junior: Deep Sea Adventure,2000.0,Monopoly - The .com Edition,2000.0
103692,416,5910,Monopoly Junior: Deep Sea Adventure,2000.0,Monopoly: The Classic Edition,2000.0
103714,417,641,Monopoly: Scooby-doo! Fright Fest,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
103726,417,4182,Monopoly: Scooby-doo! Fright Fest,2000.0,Monopoly - The .com Edition,2000.0
103735,417,5910,Monopoly: Scooby-doo! Fright Fest,2000.0,Monopoly: The Classic Edition,2000.0
103757,420,641,Monopoly: Harley-Davidson Motorcycles,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
103769,420,4182,Monopoly: Harley-Davidson Motorcycles,2000.0,Monopoly - The .com Edition,2000.0
103778,420,5910,Monopoly: Harley-Davidson Motorcycles,2000.0,Monopoly: The Classic Edition,2000.0
104008,543,9354,Battles of the Ancient World Volume III,2000.0,Empires of the Ancient World,2000.0
104039,641,6703,Galaxy: The Dark Ages,2000.0,Galaxy: The Dark Ages,2000.0
104859,1066,7483,Balmy Balloonists,2000.0,Balmy Balloonists,2000.0
104955,1089,9681,Battle Line,2000.0,Battle Line,2000.0
104967,1100,1789,The Great Brain Robbery,2000.0,"Great Brain Robbery, The",2000.0
105138,1111,1530,Formula C Minus,2000.0,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,2000.0
106040,1487,1157,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,2000.0,Sicily - Triumph & Folly,2000.0
106117,1495,9872,Gundam G-Generation Digiboard Mission,2000.0,Electronic Battleship - Advanced Mission,2000.0
106391,1576,2750,West Riding,2000.0,Fall of the West,2000.0
106672,1740,8881,Carcassonne,2000.0,Carcassonne,2000.0
106761,1753,9681,Rhumb Line,2000.0,Battle Line,2000.0
107041,1882,5089,Drive to the Baltic!,2000.0,Drive on Paris,2000.0
107085,1887,5101,New England Railways,2000.0,New England Railways,2000.0
107410,2072,181,Doge,2000.0,Doge,2000.0
107607,2153,6603,Scattergories: Bible Edition,2000.0,Scattergories: Bible Edition,2000.0
107650,2154,6603,Bible TriBond,2000.0,Scattergories: Bible Edition,2000.0
107693,2155,6603,Bible Mad Gab,2000.0,Scattergories: Bible Edition,2000.0
107736,2156,6603,Bible Blurt!,2000.0,Scattergories: Bible Edition,2000.0
107959,2227,8207,Bongo!,2000.0,Bongo!,2000.0
108007,2237,9354,Empires of the Ancient World,2000.0,Empires of the Ancient World,2000.0
108498,2380,2750,Way Out West,2000.0,Fall of the West,2000.0
108903,2567,8103,Dream Factory,2000.0,Dream Factory,2000.0
109083,2669,9681,Battle Platform Antilles,2000.0,Battle Line,2000.0
109608,2967,1065,Cranium Booster Box 2,2000.0,Leibstandarte Pack #2 - Barbarossa!,2000.0
109614,2967,2399,Cranium Booster Box 2,2000.0,Fox Hole 2 - Poland,2000.0
110157,3329,9354,The Powerpuff Girls: Saving the World Before Bedtime,2000.0,Empires of the Ancient World,2000.0
110257,3405,1874,Babel,2000.0,Babel,2000.0
110716,3555,9354,Age of Empires II,2000.0,Empires of the Ancient World,2000.0
111169,3848,5089,Drive on Paris,2000.0,Drive on Paris,2000.0
111491,4155,9681,Robo Battle Pigs,2000.0,Battle Line,2000.0
111966,4322,10085,Corruption,2000.0,Corruption,2000.0
112548,4557,5405,Catan: Cities & Knights - 5-6 Player Extension,2000.0,Catan: Cities & Knights – 5-6 Player Extension,2000.0
112996,4647,9681,Battle of Seattle,2000.0,Battle Line,2000.0
113698,5239,2227,Citadels,2000.0,Citadels,2000.0
113798,5270,6566,Carolus Magnus,2000.0,Carolus Magnus,2000.0
114083,5379,1789,Great War at Sea: 1898 The Spanish American War,2000.0,"Great Brain Robbery, The",2000.0
114134,5385,4290,Aladdin's Dragons,2000.0,River Dragons,2000.0
114150,5385,8181,Aladdin's Dragons,2000.0,Aladdin's Dragons,2000.0
114211,5409,1530,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,2000.0,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,2000.0
114252,5410,1065,Formula Dé Circuits 27 - 30: USA Track Pack #2,2000.0,Leibstandarte Pack #2 - Barbarossa!,2000.0
114254,5410,1530,Formula Dé Circuits 27 - 30: USA Track Pack #2,2000.0,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,2000.0
114258,5410,2399,Formula Dé Circuits 27 - 30: USA Track Pack #2,2000.0,Fox Hole 2 - Poland,2000.0
114711,5584,8274,Duckling Dancin',2000.0,Duckling Dancin',2000.0
115025,5798,749,Merchants of Amsterdam,2000.0,Merchants of Amsterdam,2000.0
115453,5963,641,Monopoly: Millennium,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
115465,5963,4182,Monopoly: Millennium,2000.0,Monopoly - The .com Edition,2000.0
115474,5963,5910,Monopoly: Millennium,2000.0,Monopoly: The Classic Edition,2000.0
115619,6001,9681,Battle Cry,2000.0,Battle Line,2000.0
115696,6041,7872,The Princes of Florence,2000.0,The Princes of Florence,2000.0
116098,6263,641,Monopoly: Star Trek Limited Edition,2000.0,Monopoly - Lionel Post-War Era (Collector's Edition),2000.0
116110,6263,4182,Monopoly: Star Trek Limited Edition,2000.0,Monopoly - The .com Edition,2000.0
116119,6263,5910,Monopoly: Star Trek Limited Edition,2000.0,Monopoly: The Classic Edition,2000.0
116209,6338,7286,The El Grande Expansions,2000.0,The El Grande Expansions,2000.0
116273,6364,1065,Wit / Farkel Double Game Pack,2000.0,Leibstandarte Pack #2 - Barbarossa!,2000.0
116359,6375,1065,Apples to Apples: Expansion Set #2,2000.0,Leibstandarte Pack #2 - Barbarossa!,2000.0
116365,6375,2399,Apples to Apples: Expansion Set #2,2000.0,Fox Hole 2 - Poland,2000.0
116400,6419,677,Stock Market Tycoon,2000.0,Take Stock,2000.0
116510,6486,7286,El Grande: Grandissimo,2000.0,The El Grande Expansions,2000.0
116929,6873,4290,River Dragons,2000.0,River Dragons,2000.0
116945,6873,8181,River Dragons,2000.0,Aladdin's Dragons,2000.0
117184,6975,2750,East & West: Global War in 1948,2000.0,Fall of the West,2000.0
117766,557,4652,Monopoly: Deluxe Edition,1995.0,The Great Battles of Alexander: Deluxe Edition,1995.0
117861,751,242,Attorneys at Flaw,1995.0,Attorneys at Flaw,1995.0
118019,824,4863,Look at the Schmuck on that Camel,1995.0,Look at the Schmuck on that Camel,1995.0
118222,987,502,Diadochoi: Great Battles of Alexander Module,1995.0,Emperor's First Battles,1995.0
118234,987,4652,Diadochoi: Great Battles of Alexander Module,1995.0,The Great Battles of Alexander: Deluxe Edition,1995.0
118243,987,6240,Diadochoi: Great Battles of Alexander Module,1995.0,Emperor's First Battles & Napoleon's First Battles,1995.0
118249,987,7649,Diadochoi: Great Battles of Alexander Module,1995.0,"Great War in Europe, The",1995.0
118457,1196,5983,Principles of War: 19th Century,1995.0,Thirty Years War Quad,1995.0
118465,1196,7649,Principles of War: 19th Century,1995.0,"Great War in Europe, The",1995.0
118589,1332,3279,Eagles of the Empire: Friedland,1995.0,Eagles of the Empire: Friedland,1995.0
118745,1490,5983,Mason-Dixon: The Second American Civil War,1995.0,Thirty Years War Quad,1995.0
118753,1490,7649,Mason-Dixon: The Second American Civil War,1995.0,"Great War in Europe, The",1995.0
119045,1726,8743,Star Wars: Death Star Assault Game,1995.0,Star Wars - Death Star Assault Game,1995.0
119381,2002,3279,Sturmovik Clash of Eagles Expansion,1995.0,Eagles of the Empire: Friedland,1995.0
119513,2282,8743,Indo-Pakistani Wars,1995.0,Star Wars - Death Star Assault Game,1995.0
119814,2678,3690,Mystery of the Abbey,1995.0,Mystery of the Abbey,1995.0
119820,2678,4892,Mystery of the Abbey,1995.0,Electronic Talking Mystery Mansion,1995.0
120070,2817,4652,The Great Dalmuti,1995.0,The Great Battles of Alexander: Deluxe Edition,1995.0
120085,2817,7649,The Great Dalmuti,1995.0,"Great War in Europe, The",1995.0
120176,2998,4173,Batman Forever: Battle at the Big Top,1995.0,Scratch One Flat Top,1995.0
120428,3486,4173,The Game of Top Ten Lists,1995.0,Scratch One Flat Top,1995.0
120584,3577,6373,La Strada,1995.0,La Bataille de Corunna-Espagnol,1995.0
121277,3939,8743,Star of the Guardians,1995.0,Star Wars - Death Star Assault Game,1995.0
121286,3940,1980,Star Quest,1995.0,Warhammer Quest: Trollslayer,1995.0
121313,3940,8743,Star Quest,1995.0,Star Wars - Death Star Assault Game,1995.0
121364,3963,4173,Act One,1995.0,Scratch One Flat Top,1995.0
121369,3963,5387,Act One,1995.0,Act One,1995.0
121419,3979,7723,Tic Tac Chec,1995.0,Tic Tac Chec,1995.0
121517,4102,5983,Squares: The Civil War Battle Game,1995.0,Thirty Years War Quad,1995.0
121525,4102,7649,Squares: The Civil War Battle Game,1995.0,"Great War in Europe, The",1995.0
121845,4286,6578,Turf Horse Racing,1995.0,Formula Motor Racing,1995.0
121886,4292,7651,Rat-a-Tat Cat,1995.0,Rat-A-Tat Cat,1995.0
122042,4309,1980,Warhammer Quest: Lair of the Orc Lord,1995.0,Warhammer Quest: Trollslayer,1995.0
122078,4313,1980,Warhammer Quest: Catacombs of Terror,1995.0,Warhammer Quest: Trollslayer,1995.0
122192,4471,4173,Scratch One Flat Top,1995.0,Scratch One Flat Top,1995.0
122197,4471,5387,Scratch One Flat Top,1995.0,Act One,1995.0
122259,4542,2438,The Alamo: Victory in Death,1995.0,"Famous Victory, A",1995.0
122285,4542,8743,The Alamo: Victory in Death,1995.0,Star Wars - Death Star Assault Game,1995.0
122380,4607,5971,Black & White: The Adventures in Dairy Farming,1995.0,For Whom the Bell Tolls (Plain White Box Edition),1995.0
122396,4607,10254,Black & White: The Adventures in Dairy Farming,1995.0,Black Wednesday Board Game,1995.0
122504,4659,10254,Black Wednesday,1995.0,Black Wednesday Board Game,1995.0
122710,4860,6658,Legend of the Lost Dutchman,1995.0,Legend of the Five Rings,1995.0
122789,5056,8743,Blood Wars,1995.0,Star Wars - Death Star Assault Game,1995.0
122873,5124,3279,Eagles: Waterloo,1995.0,Eagles of the Empire: Friedland,1995.0
123017,5508,3279,Empire of the Rising Sun,1995.0,Eagles of the Empire: Friedland,1995.0
123462,6125,6053,Eighth Air Force,1995.0,Eighth Air Force,1995.0
123552,6279,799,We the People Expansion Card Set,1995.0,Blazing Aces! A Fistful of Family Card Games,1995.0
123597,6295,4573,Bombs Away,1995.0,Bombs Away!,1995.0
123612,6295,7099,Bombs Away,1995.0,Sugar Frosted Breakfast Bombs,1995.0
123916,6722,2983,The Bottle Imp,1995.0,The Bottle Imp,1995.0
124020,6803,799,Power Power: The Werecat Card Battle,1995.0,Blazing Aces! A Fistful of Family Card Games,1995.0
124113,6884,6578,Formula Motor Racing,1995.0,Formula Motor Racing,1995.0
124128,6905,799,Stock Car Championship Racing Card Game,1995.0,Blazing Aces! A Fistful of Family Card Games,1995.0
124149,6905,6578,Stock Car Championship Racing Card Game,1995.0,Formula Motor Racing,1995.0
124328,6982,6373,Murder à la carte: Pasta Passion & Pistols,1995.0,La Bataille de Corunna-Espagnol,1995.0
124634,186,2011,Dungeons & Dragons Chainmail,2001.0,Clue: Dungeons & Dragons,2001.0
124682,186,8888,Dungeons & Dragons Chainmail,2001.0,Dragon's Gold,2001.0
125002,308,4935,Red Badge of Courage,2001.0,Red Badge of Courage,2001.0
125196,436,2262,Monopoly Junior: Toy Story,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
125310,439,8452,Ghost in a Box,2001.0,Ghost Chase,2001.0
125502,548,5824,Warangel Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
125572,630,5824,Warhammer 40000 Collectible Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
125686,642,2262,Monopoly: Nostalgia Wooden Box,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
125893,923,1960,Electronic Scattergories Platinum Edition,2001.0,eBay Electronic Talking Auction Game,2001.0
126272,1094,5824,Final Fantasy IX Tetra Master Card game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
126828,1412,5596,Bambino Dino,2001.0,Bambino Dino,2001.0
126919,1436,8411,Bus Depot Diner,2001.0,Bus Depot Diner,2001.0
127203,1599,9185,Dexter's Laboratory: The Incredible Invention Vs Dee Dee,2001.0,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001.0
127353,1650,467,Winter Fury: The Battle of Tolvajärvi 1939,2001.0,Star Fleet Battle Force,2001.0
127455,1702,5297,Fence & Fenceability,2001.0,Fence & Fenceability,2001.0
127538,1722,6595,Green Beret,2001.0,Green Beret,2001.0
127578,1724,2392,The All American Trivia Board Game,2001.0,"Simpsons, The - Loser Takes All",2001.0
127579,1724,2602,The All American Trivia Board Game,2001.0,"American Revolution, The",2001.0
127590,1724,4440,The All American Trivia Board Game,2001.0,Triple Challenge Board Game,2001.0
127773,1811,467,Battle of the Bands,2001.0,Star Fleet Battle Force,2001.0
127926,1921,2262,Monopoly: NHL,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
127983,1939,467,Star Wars: Silent Death Starfighter Combat Game,2001.0,Star Fleet Battle Force,2001.0
128003,1939,3381,Star Wars: Silent Death Starfighter Combat Game,2001.0,Atlantic Star,2001.0
128385,2041,7314,Twilight of the Habsburgs,2001.0,Twilight Armada,2001.0
128461,2045,8663,Forgotten Axis: The Romanian Campaign,2001.0,Axis & Allies - Pacific,2001.0
128492,2047,3319,The Second Boer War,2001.0,War! Age of Imperialism,2001.0
128509,2047,5633,The Second Boer War,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
128516,2047,6214,The Second Boer War,2001.0,Second World War at Sea: Eastern Fleet,2001.0
128582,2059,5824,The Lorax Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
128613,2078,467,More Battle for China,2001.0,Star Fleet Battle Force,2001.0
128766,2167,2262,Monopoly: Disney,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
129285,2345,6198,Sacrifice in the East,2001.0,Borderline: Europe/Middle East Edition,2001.0
129710,2537,6690,Pass the Buck,2001.0,It Came to Pass,2001.0
130032,2638,3319,War of 1812,2001.0,War! Age of Imperialism,2001.0
130049,2638,5633,War of 1812,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
130056,2638,6214,War of 1812,2001.0,Second World War at Sea: Eastern Fleet,2001.0
130304,2662,2011,When Dragons Fight,2001.0,Clue: Dungeons & Dragons,2001.0
130352,2662,8888,When Dragons Fight,2001.0,Dragon's Gold,2001.0
130994,2983,548,UNO: New York City,2001.0,Entdecker: Exploring New Horizons,2001.0
131283,3187,1960,Jack Diamond Electronic Blackjack,2001.0,eBay Electronic Talking Auction Game,2001.0
131575,3407,3516,France 1940,2001.0,France 1940,2001.0
131721,3538,4500,Brunch at the Coliseum,2001.0,Brunch at the Coliseum,2001.0
131782,3539,3319,Starship War P.I.G.s,2001.0,War! Age of Imperialism,2001.0
131799,3539,5633,Starship War P.I.G.s,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
131806,3539,6214,Starship War P.I.G.s,2001.0,Second World War at Sea: Eastern Fleet,2001.0
131897,3597,9549,The Whole Brain Game,2001.0,My Brain is Bleeding,2001.0
131912,3617,1932,Bionicle: Quest For The Masks CCG,2001.0,FlipQuest - Quest for the Princess' Crystal,2001.0
132476,3830,2262,Monopoly: The Simpsons,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
132478,3830,2392,Monopoly: The Simpsons,2001.0,"Simpsons, The - Loser Takes All",2001.0
132782,3931,5824,Harry Potter Trading Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
132907,3955,3944,Napoleon in Europe,2001.0,Napoleon in Europe,2001.0
133112,3976,3319,Gnome's War,2001.0,War! Age of Imperialism,2001.0
133129,3976,5633,Gnome's War,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
133136,3976,6214,Gnome's War,2001.0,Second World War at Sea: Eastern Fleet,2001.0
133434,4003,9267,The Lord of the Rings: The Fellowship of the Ring,2001.0,Lord of the Rings: Friends & Foes Expansion,2001.0
133593,4067,1960,eBay: The Card Game,2001.0,eBay Electronic Talking Auction Game,2001.0
133622,4067,5824,eBay: The Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
134742,4296,5824,RIFTS Collectible Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
135010,4359,4440,Harry Potter: Diagon Alley Board Game,2001.0,Triple Challenge Board Game,2001.0
135359,4441,4343,Fact or Crap,2001.0,Fact or Crap,2001.0
135443,4477,5960,Frag Deadlands,2001.0,Frag - Deadlands,2001.0
136002,4628,5824,Cardcaptors Trading Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
136075,4683,6198,Borderline: Europe/Middle East Edition,2001.0,Borderline: Europe/Middle East Edition,2001.0
136282,4777,5824,Worlds of Heroes & Tyrants Card Expansion #1: Frozen in Time,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
136365,4801,7314,Twilight Imperium: Hope's End,2001.0,Twilight Armada,2001.0
136373,4801,9185,Twilight Imperium: Hope's End,2001.0,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001.0
136416,4811,5328,HoverTank 3,2001.0,Leibstandarte Pack #3 - Clash at Kharkov!,2001.0
136513,4852,9185,Rome: Imperium Circus Maximus Hannibal vs Rome,2001.0,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001.0
136562,4880,5824,Worlds of Heroes & Tyrants Card Expansion #2: Secrets of The Cataclysm,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
136818,4979,2392,Loser,2001.0,"Simpsons, The - Loser Takes All",2001.0
136877,4990,1513,Dice Kwon Do,2001.0,Dozen Dice Games,2001.0
137546,5203,6214,Battlecards: World Conflict - Western European Campaign - Starter Set,2001.0,Second World War at Sea: Eastern Fleet,2001.0
137622,5233,6789,Breaking into Valhalla,2001.0,Breaking into Valhalla,2001.0
137698,5295,7819,Allenby's Blitzkrieg,2001.0,Guderian's Blitzkrieg II,2001.0
137838,5300,7819,Blitzkrieg Checked: Gembloux,2001.0,Guderian's Blitzkrieg II,2001.0
137908,5301,7819,Blitzkrieg Unleashed: Sedan,2001.0,Guderian's Blitzkrieg II,2001.0
138032,5395,5824,Survivor Trading Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
138364,5535,3499,Caesar in Alexandria,2001.0,Caesar in Alexandria,2001.0
138473,5536,9185,JUMP: Genesis Savage Manakins vs. Micro Titans,2001.0,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001.0
138543,5537,9185,JUMP: Genesis Die-Cast Messiahs vs. Cannibal Korp,2001.0,"Rome: Imperium, Circus Maximus, Hannibal vs Rome",2001.0
138846,5609,2262,The Simpsons: LOSER Takes All!,2001.0,Monopoly - Simpsons Collector's Edition,2001.0
138848,5609,2392,The Simpsons: LOSER Takes All!,2001.0,"Simpsons, The - Loser Takes All",2001.0
139113,5745,467,Star Wars: Jedi Knights CCG,2001.0,Star Fleet Battle Force,2001.0
139133,5745,3381,Star Wars: Jedi Knights CCG,2001.0,Atlantic Star,2001.0
139316,5785,9361,Curses!,2001.0,Curses!,2001.0
139825,5988,2199,Virus Alert,2001.0,Virus Alert!,2001.0
140373,6202,467,Second World War at Sea: Eastern Fleet,2001.0,Star Fleet Battle Force,2001.0
140392,6202,3319,Second World War at Sea: Eastern Fleet,2001.0,War! Age of Imperialism,2001.0
140409,6202,5633,Second World War at Sea: Eastern Fleet,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
140416,6202,6214,Second World War at Sea: Eastern Fleet,2001.0,Second World War at Sea: Eastern Fleet,2001.0
140443,6294,467,Battle of the Sexes Card Game,2001.0,Star Fleet Battle Force,2001.0
140482,6294,5824,Battle of the Sexes Card Game,2001.0,"Warhammer 40,000 Collectible Card Game",2001.0
140616,6309,5328,Apples to Apples: Expansion Set #3,2001.0,Leibstandarte Pack #3 - Clash at Kharkov!,2001.0
141512,6926,3319,Merge War,2001.0,War! Age of Imperialism,2001.0
141529,6926,5633,Merge War,2001.0,Reds! The Russian Civil War 1918-1921 (2nd edition),2001.0
141536,6926,6214,Merge War,2001.0,Second World War at Sea: Eastern Fleet,2001.0
141792,359,1939,Hannibal,1969.0,Hannibal,1969.0
141806,761,191,X-C Cross Country,1969.0,X-C Cross Country,1969.0
141964,3603,6064,The World of Wall Street,1969.0,"World of Wall Street, The",1969.0
142383,445,8639,HeroQuest,1989.0,Advanced HeroQuest,1989.0
142449,868,1718,Electronic Battle Cry,1989.0,Electronic Talking Battleship,1989.0
142846,1910,5392,Light Division,1989.0,Light Division,1989.0
142995,2157,7739,Outburst Bible Edition,1989.0,Outburst Junior,1989.0
143000,2157,8727,Outburst Bible Edition,1989.0,Outburst: Bible Edition,1989.0
143191,2525,7739,Scattergories Junior,1989.0,Outburst Junior,1989.0
143524,3055,6436,Ludi at the Circus Maximus,1989.0,Ludi at the Circus Maximus,1989.0
143863,3479,7739,Adverteasing Junior,1989.0,Outburst Junior,1989.0
143968,3779,5951,Lone Wolf and Cub Game,1989.0,Lone Wolf and Cub Game,1989.0
144183,3984,1584,Trivial Pursuit Mini Pack: Flicks,1989.0,Flicks,1989.0
144385,4372,4555,Monster Maker 2: Dragonbuster,1989.0,Fief 2,1989.0
144578,4588,1990,In The Dark,1989.0,Dark Horse Classic (1st Edition),1989.0
144602,4684,1551,Borderline: USA Edition,1989.0,Borderline: USA Edition,1989.0
145025,5241,1718,Electronic Talking Battleship,1989.0,Electronic Talking Battleship,1989.0
145277,5561,1718,Electronic Mall Madness,1989.0,Electronic Talking Battleship,1989.0
145829,6274,9427,Edelweiss,1989.0,Edelweiss (1st Edition),1989.0
145931,6393,6277,Europe Aflame,1989.0,Europe Aflame,1989.0
146035,6490,4189,Monster Maker 5: Sofia's Holy Knights,1989.0,Extension 5 - The Cross,1989.0
146699,170,4405,WWF World Wrestling Federation Wrestling Trivia Game,1998.0,Main Event Wrestling,1998.0
146787,212,5258,Would You Rather...?,1998.0,What Were You Thinking?,1998.0
146811,300,106,Cranium Booster Box 1,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
146812,300,365,Cranium Booster Box 1,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
146836,300,6767,Cranium Booster Box 1,1998.0,Cranium (Used),1998.0
147273,929,106,War of Resistance,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
147274,929,365,War of Resistance,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
147295,929,6374,War of Resistance,1998.0,Victory: The Blocks of War,1998.0
147388,974,7275,Caves & Claws,1998.0,Caves & Claws,1998.0
147415,981,4965,Falling,1998.0,Falling (2014 Edition),1998.0
147462,983,6359,Jugurtha: Caesar and SPQR Module,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
147483,988,106,Phalanx: Great Battles of Alexander Module,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
147548,1003,6476,Maul of America,1998.0,Cults Across America,1998.0
147555,1003,7249,Maul of America,1998.0,Maul of America,1998.0
147840,1347,6359,Caesar: Conquest of Gaul,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
147948,1388,913,The Circus Comes to Town,1998.0,The Circus Comes to Town,1998.0
147964,1388,5626,The Circus Comes to Town,1998.0,Circus Flohcati,1998.0
148073,1424,873,Games Kit: 4 Cooperative Pencil & Paper Games,1998.0,Games Kit: 4 Co-operative Pencil & Paper Games,1998.0
148168,1462,3939,Aquarius,1998.0,Aquarius,1998.0
148197,1511,106,Airlines: United States Set 2,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
148214,1511,5074,Airlines: United States Set 2,1998.0,Knightmare Chess 2,1998.0
148462,1657,3939,Aquarius,1998.0,Aquarius,1998.0
148644,1799,6865,Death Angel,1998.0,Death Angel,1998.0
148667,1855,2754,For the People,1998.0,For the People,1998.0
148883,1990,4405,Main Event Wrestling,1998.0,Main Event Wrestling,1998.0
148932,2014,6359,Xena Warrior Princess: The Board Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148960,2026,2628,Blue's Clues Big Easy Game,1998.0,Katzenjammer Blues,1998.0
149583,2236,106,Victory:  The Blocks of War,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
149584,2236,365,Victory:  The Blocks of War,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
149605,2236,6374,Victory:  The Blocks of War,1998.0,Victory: The Blocks of War,1998.0
150120,2438,7448,Bäuerchen & Co,1998.0,Edison & Co.,1998.0
150154,2440,6767,Cranium,1998.0,Cranium (Used),1998.0
150491,2528,6853,El Caballero,1998.0,El Caballero,1998.0
151021,2786,3666,Catan: Cities & Knights,1998.0,Catan: Cities & Knights Game Expansion,1998.0
151260,3026,9749,Doomed Battalions: ASL Module 11,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
151760,3460,7891,Crète 1941: Opération Merkur,1998.0,"Barbarossa - Army Group Center, 1941",1998.0
152114,3493,3831,Auf Trab im Sulkydrom,1998.0,Auf Trab im Sulkydrom,1998.0
152400,3651,913,Wizard of Oz's Emerald Town,1998.0,The Circus Comes to Town,1998.0
152510,3689,7247,Alien Encounter,1998.0,Alien Hotshots,1998.0
152778,3804,913,Circus Flohcati,1998.0,The Circus Comes to Town,1998.0
152794,3804,5626,Circus Flohcati,1998.0,Circus Flohcati,1998.0
153242,3952,1681,Men Are from Mars Women Are from Venus,1998.0,"Men are from Mars, Women are from Venus",1998.0
